region,street,area,floorRange,noOfUnits,contractDate,typeOfSale,price,propertyType,district,typeOfArea,tenure,project,x,y,nettPrice
RCR,SILAT AVENUE,68.0,31-35,1,919,1,1517000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,75.0,01-05,1,919,1,1396000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,21-25,1,919,1,1392000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,11-15,1,919,1,1296000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,11-15,1,1019,1,1334000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,01-05,1,1019,1,1294000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,01-05,1,919,1,970000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,21-25,1,520,1,1468000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,06-10,1,919,1,1224000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,11-15,1,520,1,1326000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,01-05,1,520,1,1207000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,21-25,1,1019,1,1406000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,06-10,1,919,1,982000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,31-35,1,919,1,1183000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,06-10,1,919,1,1337000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,11-15,1,919,1,1732000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,75.0,01-05,1,919,1,1430000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,06-10,1,919,1,1047000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,11-15,1,919,1,1737000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,11-15,1,120,1,1732000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,919,1,1115000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,06-10,1,919,1,1057000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,31-35,1,919,1,1110000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,11-15,1,919,1,1364000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,46.0,01-05,1,919,1,917000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,21-25,1,919,1,1147000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,11-15,1,919,1,1374000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,06-10,1,919,1,2038000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,01-05,1,919,1,1050000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,11-15,1,919,1,2066000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,21-25,1,520,1,1326000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,21-25,1,520,1,1330000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,21-25,1,520,1,1156000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,11-15,1,919,1,1361000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,11-15,1,1119,1,1359000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,36-40,1,1119,1,1693000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,11-15,1,1119,1,2068000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,11-15,1,919,1,1737000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,11-15,1,1219,1,1228000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,16-20,1,1219,1,1310000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,919,1,1003000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,919,1,1109000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,44.0,01-05,1,919,1,873000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,06-10,1,919,1,1415000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,11-15,1,919,1,1409000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,06-10,1,919,1,1268000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,01-05,1,520,1,1677000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,16-20,1,520,1,1507000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,06-10,1,1119,1,1332000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,139.0,46-50,1,919,1,3350000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,06-10,1,1019,1,2054000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,75.0,01-05,1,919,1,1480000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,01-05,1,919,1,1190000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,01-05,1,1119,1,1323000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,75.0,01-05,1,919,1,1390000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,44.0,01-05,1,919,1,882000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,46.0,01-05,1,919,1,922000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,01-05,1,919,1,1039000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,26-30,1,620,1,1927000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,16-20,1,620,1,1872000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,21-25,1,919,1,1400000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,44.0,01-05,1,919,1,877000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,01-05,1,919,1,1291000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,11-15,1,919,1,1324000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,21-25,1,919,1,1147000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,46.0,01-05,1,919,1,903000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,44.0,01-05,1,919,1,870000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,21-25,1,220,1,2203000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,06-10,1,919,1,1046000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,31-35,1,1019,1,1461000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,06-10,1,220,1,1721000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,11-15,1,919,1,1748000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,26-30,1,1119,1,1168000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,26-30,1,919,1,1548000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,919,1,1058000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,75.0,01-05,1,919,1,1423000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,720,1,1064000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,26-30,1,720,1,1440000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,21-25,1,720,1,1342000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,75.0,01-05,1,919,1,1468000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,11-15,1,919,1,1292000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,919,1,1059000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,75.0,01-05,1,919,1,1411000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,01-05,1,919,1,1145000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,93.0,01-05,1,919,1,1726000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,21-25,1,919,1,1463000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,06-10,1,919,1,1418000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,21-25,1,320,1,1411000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,21-25,1,919,1,1133000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,26-30,1,720,1,1095000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,26-30,1,919,1,1099000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,139.0,51-55,1,620,1,3370000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,01-05,1,1019,1,1039000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,919,1,1003000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,01-05,1,919,1,1237000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,51-55,1,919,1,1373000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,16-20,1,919,1,1501000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,75.0,01-05,1,919,1,1474000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,06-10,1,919,1,985000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,919,1,1066000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,01-05,1,919,1,1661000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,06-10,1,919,1,1300000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,11-15,1,1119,1,2140000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,06-10,1,1119,1,993000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,26-30,1,1119,1,1486000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,31-35,1,919,1,1177000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,56-60,1,1119,1,1684000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,01-05,1,220,1,1683000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,01-05,1,919,1,1380000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,26-30,1,919,1,1559000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,06-10,1,1219,1,1318000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,21-25,1,720,1,2182000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,16-20,1,720,1,1312000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,16-20,1,720,1,1316000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,01-05,1,720,1,1699000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,11-15,1,919,1,2062000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,01-05,1,1019,1,1392000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,26-30,1,919,1,1165000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,88.0,06-10,1,919,1,1726000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,31-35,1,820,1,2250200,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,31-35,1,820,1,1533200,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,31-35,1,820,1,1517200,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,26-30,1,820,1,1506200,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,21-25,1,820,1,1339200,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,67.0,06-10,1,919,1,1399000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,21-25,1,720,1,1153200,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,103.0,31-35,1,720,1,2253200,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,720,1,1050200,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,31-35,1,620,1,1537000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,06-10,1,120,1,1208000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,61.0,06-10,1,120,1,1212000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,01-05,1,120,1,1328000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,01-05,1,220,1,1319000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,36-40,1,720,1,1622000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,26-30,1,520,1,1509000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,06-10,1,1019,1,1345000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,46.0,01-05,1,1019,1,932000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,11-15,1,919,1,992000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,26-30,1,720,1,1486000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,64.0,21-25,1,919,1,1388000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,01-05,1,1119,1,1328000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,68.0,21-25,1,620,1,1472000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
RCR,SILAT AVENUE,49.0,06-10,1,919,1,1046000,Apartment,3,Strata,99 yrs lease commencing from 2018,AVENUE SOUTH RESIDENCE,1.3258724869204923,103.78156511500349,0.0
